Country,ISO3,Year,Gender,Age,Population,StartAge
WORLD,,1994.0,Female,15-19,252062.7075,15
WORLD,,1995.0,Female,15-19,254802.6625,15
WORLD,,1996.0,Female,15-19,259104.781,15
WORLD,,1997.0,Female,15-19,264785.6105,15
WORLD,,1998.0,Female,15-19,270635.1745,15
WORLD,,1999.0,Female,15-19,275627.235,15
WORLD,,2000.0,Female,15-19,280249.7505,15
WORLD,,2001.0,Female,15-19,284822.0405,15
WORLD,,2002.0,Female,15-19,289224.152,15
WORLD,,2003.0,Female,15-19,293465.812,15
WORLD,,2004.0,Female,15-19,297659.4825,15
WORLD,,2005.0,Female,15-19,301490.104,15
WORLD,,2006.0,Female,15-19,303370.473,15
WORLD,,2007.0,Female,15-19,302615.4065,15
WORLD,,2008.0,Female,15-19,300865.366,15
WORLD,,2009.0,Female,15-19,298572.7165,15
WORLD,,2010.0,Female,15-19,295521.73,15
WORLD,,2011.0,Female,15-19,293034.832,15
WORLD,,2012.0,Female,15-19,291758.1675,15
WORLD,,2013.0,Female,15-19,291012.0145,15
WORLD,,2014.0,Female,15-19,290774.027,15
WORLD,,2015.0,Female,15-19,291282.876,15
WORLD,,2016.0,Female,15-19,292419.6295,15
WORLD,,2017.0,Female,15-19,293877.5555,15
WORLD,,2018.0,Female,15-19,295641.0775,15
WORLD,,2019.0,Female,15-19,297693.7945,15
WORLD,,2020.0,Female,15-19,299676.7885,15
WORLD,,2021.0,Female,15-19,301699.2855,15
WORLD,,1950.0,Male,20-24,111019.768,20
WORLD,,1951.0,Male,20-24,112831.0655,20
WORLD,,1952.0,Male,20-24,114177.811,20
WORLD,,1953.0,Male,20-24,115043.323,20
WORLD,,1954.0,Male,20-24,116132.37,20
WORLD,,1955.0,Male,20-24,117395.9275,20
WORLD,,1956.0,Male,20-24,119098.6235,20
WORLD,,1957.0,Male,20-24,121258.454,20
WORLD,,1958.0,Male,20-24,123108.9045,20
WORLD,,1959.0,Male,20-24,124628.2055,20
WORLD,,1960.0,Male,20-24,126125.905,20
WORLD,,1961.0,Male,20-24,127167.706,20
WORLD,,1962.0,Male,20-24,127519.5785,20
WORLD,,1963.0,Male,20-24,127500.383,20
WORLD,,1964.0,Male,20-24,127760.5515,20
WORLD,,1965.0,Male,20-24,128373.024,20
WORLD,,1966.0,Male,20-24,130110.1805,20
WORLD,,1967.0,Male,20-24,133890.9955,20
WORLD,,1968.0,Male,20-24,139059.4205,20
WORLD,,1969.0,Male,20-24,145288.2045,20
WORLD,,1970.0,Male,20-24,152552.7505,20
WORLD,,1971.0,Male,20-24,159583.9445,20
WORLD,,1972.0,Male,20-24,166042.68,20
WORLD,,1973.0,Male,20-24,172290.6195,20
WORLD,,1974.0,Male,20-24,178147.9355,20
WORLD,,1975.0,Male,20-24,183678.366,20
WORLD,,1976.0,Male,20-24,188436.964,20
WORLD,,1977.0,Male,20-24,192776.8505,20
WORLD,,1978.0,Male,20-24,196759.0695,20
WORLD,,1979.0,Male,20-24,199090.847,20
WORLD,,1980.0,Male,20-24,200187.8545,20
WORLD,,1981.0,Male,20-24,201216.173,20
WORLD,,1982.0,Male,20-24,203830.194,20
WORLD,,1983.0,Male,20-24,210103.217,20
WORLD,,1984.0,Male,20-24,218441.5775,20
WORLD,,1985.0,Male,20-24,226717.38,20
WORLD,,1986.0,Male,20-24,234770.4105,20
WORLD,,1987.0,Male,20-24,240237.0925,20
WORLD,,1988.0,Male,20-24,242810.472,20
WORLD,,1989.0,Male,20-24,245556.776,20
WORLD,,1990.0,Male,20-24,249249.2515,20
WORLD,,1991.0,Male,20-24,253193.2735,20
WORLD,,1992.0,Male,20-24,256952.091,20
WORLD,,1993.0,Male,20-24,259388.8505,20
WORLD,,1994.0,Male,20-24,260454.8995,20
WORLD,,1995.0,Male,20-24,260490.396,20
WORLD,,1996.0,Male,20-24,259790.6905,20
WORLD,,1997.0,Male,20-24,259191.182,20
WORLD,,1998.0,Male,20-24,258978.08,20
WORLD,,1999.0,Male,20-24,260116.024,20
WORLD,,2000.0,Male,20-24,263293.473,20
WORLD,,2001.0,Male,20-24,267997.7355,20
WORLD,,2002.0,Male,20-24,273927.0885,20
WORLD,,2003.0,Male,20-24,279925.1465,20
WORLD,,2004.0,Male,20-24,284990.7035,20
WORLD,,2005.0,Male,20-24,289794.195,20
WORLD,,2006.0,Male,20-24,294802.239,20
WORLD,,2007.0,Male,20-24,299867.462,20
WORLD,,2008.0,Male,20-24,304876.247,20
WORLD,,2009.0,Male,20-24,309856.3475,20
WORLD,,2010.0,Male,20-24,314476.2785,20
WORLD,,2011.0,Male,20-24,316989.29,20
WORLD,,2012.0,Male,20-24,316606.519,20
WORLD,,2013.0,Male,20-24,315120.488,20
WORLD,,2014.0,Male,20-24,313072.1665,20
WORLD,,2015.0,Male,20-24,310193.1895,20
WORLD,,2016.0,Male,20-24,308038.8515,20
WORLD,,2017.0,Male,20-24,307372.4425,20
WORLD,,2018.0,Male,20-24,307267.39,20
WORLD,,2019.0,Male,20-24,307502.0295,20
WORLD,,2020.0,Male,20-24,308351.6835,20
WORLD,,2021.0,Male,20-24,309756.3185,20
WORLD,,1950.0,Female,20-24,109095.8965,20
WORLD,,1951.0,Female,20-24,110221.3425,20
WORLD,,1952.0,Female,20-24,111022.836,20
WORLD,,1953.0,Female,20-24,111771.654,20
WORLD,,1954.0,Female,20-24,112723.209,20
WORLD,,1955.0,Female,20-24,113924.3665,20
WORLD,,1956.0,Female,20-24,115514.6,20
WORLD,,1957.0,Female,20-24,117418.6095,20
WORLD,,1958.0,Female,20-24,118966.911,20
WORLD,,1959.0,Female,20-24,120195.2435,20
WORLD,,1960.0,Female,20-24,121399.712,20
WORLD,,1961.0,Female,20-24,122340.3865,20
WORLD,,1962.0,Female,20-24,122790.958,20
WORLD,,1963.0,Female,20-24,122894.8365,20
WORLD,,1964.0,Female,20-24,123243.2895,20
WORLD,,1965.0,Female,20-24,123988.757,20
WORLD,,1966.0,Female,20-24,125880.2485,20
WORLD,,1967.0,Female,20-24,129758.8445,20
WORLD,,1968.0,Female,20-24,135017.801,20
WORLD,,1969.0,Female,20-24,141116.6045,20
WORLD,,1970.0,Female,20-24,148076.902,20
WORLD,,1971.0,Female,20-24,154854.2625,20
WORLD,,1972.0,Female,20-24,161022.2735,20
WORLD,,1973.0,Female,20-24,166950.4035,20
WORLD,,1974.0,Female,20-24,172600.3105,20
WORLD,,1975.0,Female,20-24,177974.263,20
WORLD,,1976.0,Female,20-24,182605.7405,20
WORLD,,1977.0,Female,20-24,186804.3145,20
WORLD,,1978.0,Female,20-24,190560.4085,20
WORLD,,1979.0,Female,20-24,192742.676,20
WORLD,,1980.0,Female,20-24,193682.456,20
WORLD,,1981.0,Female,20-24,194568.2385,20
WORLD,,1982.0,Female,20-24,197112.167,20
WORLD,,1983.0,Female,20-24,203194.1825,20
WORLD,,1984.0,Female,20-24,211235.6355,20
WORLD,,1985.0,Female,20-24,219175.286,20
WORLD,,1986.0,Female,20-24,226822.35,20
WORLD,,1987.0,Female,20-24,231977.551,20
WORLD,,1988.0,Female,20-24,234359.8555,20
WORLD,,1989.0,Female,20-24,236810.082,20
WORLD,,1990.0,Female,20-24,240141.737,20
WORLD,,1991.0,Female,20-24,243823.0305,20
WORLD,,1992.0,Female,20-24,247407.3015,20
WORLD,,1993.0,Female,20-24,249746.5685,20
WORLD,,1994.0,Female,20-24,250767.7105,20
WORLD,,1995.0,Female,20-24,250767.741,20
WORLD,,1996.0,Female,20-24,250035.6965,20
WORLD,,1997.0,Female,20-24,249376.531,20
WORLD,,1998.0,Female,20-24,249050.2885,20
WORLD,,1999.0,Female,20-24,249986.834,20
WORLD,,2000.0,Female,20-24,252858.6955,20
WORLD,,2001.0,Female,20-24,257256.76,20
WORLD,,2002.0,Female,20-24,262877.8475,20
WORLD,,2003.0,Female,20-24,268564.222,20
WORLD,,2004.0,Female,20-24,273350.055,20
WORLD,,2005.0,Female,20-24,277783.585,20
WORLD,,2006.0,Female,20-24,282267.502,20
WORLD,,2007.0,Female,20-24,286677.0085,20
WORLD,,2008.0,Female,20-24,290973.373,20
WORLD,,2009.0,Female,20-24,295246.521,20
WORLD,,2010.0,Female,20-24,299171.764,20
WORLD,,2011.0,Female,20-24,301129.7375,20
WORLD,,2012.0,Female,20-24,300413.1605,20
WORLD,,2013.0,Female,20-24,298643.8435,20
WORLD,,2014.0,Female,20-24,296243.8615,20
WORLD,,2015.0,Female,20-24,293038.9465,20
WORLD,,2016.0,Female,20-24,290581.061,20
WORLD,,2017.0,Female,20-24,289541.6695,20
WORLD,,2018.0,Female,20-24,289068.827,20
WORLD,,2019.0,Female,20-24,289031.9835,20
WORLD,,2020.0,Female,20-24,289690.8255,20
WORLD,,2021.0,Female,20-24,290940.3335,20
WORLD,,1950.0,Male,25-29,95978.2135,25
WORLD,,1951.0,Male,25-29,98189.458,25
WORLD,,1952.0,Male,25-29,100815.6325,25
WORLD,,1953.0,Male,25-29,103612.624,25
WORLD,,1954.0,Male,25-29,106150.462,25
WORLD,,1955.0,Male,25-29,108485.2495,25
WORLD,,1956.0,Male,25-29,110349.2075,25
WORLD,,1957.0,Male,25-29,111581.3895,25
WORLD,,1958.0,Male,25-29,112772.125,25
WORLD,,1959.0,Male,25-29,113878.4255,25
WORLD,,1960.0,Male,25-29,114664.3835,25
WORLD,,1961.0,Male,25-29,115991.502,25
WORLD,,1962.0,Male,25-29,117949.7435,25
WORLD,,1963.0,Male,25-29,119952.415,25
WORLD,,1964.0,Male,25-29,121738.0235,25
WORLD,,1965.0,Male,25-29,123236.615,25
WORLD,,1966.0,Male,25-29,124287.0235,25
WORLD,,1967.0,Male,25-29,124657.4875,25
WORLD,,1968.0,Male,25-29,124675.5865,25
WORLD,,1969.0,Male,25-29,125009.5295,25
WORLD,,1970.0,Male,25-29,125727.9015,25
WORLD,,1971.0,Male,25-29,127604.295,25
WORLD,,1972.0,Male,25-29,131547.915,25
WORLD,,1973.0,Male,25-29,136817.3945,25
WORLD,,1974.0,Male,25-29,142948.9795,25
WORLD,,1975.0,Male,25-29,150015.9445,25
WORLD,,1976.0,Male,25-29,156891.375,25
WORLD,,1977.0,Male,25-29,163248.469,25
WORLD,,1978.0,Male,25-29,169422.5105,25
WORLD,,1979.0,Male,25-29,175305.534,25
WORLD,,1980.0,Male,25-29,181029.111,25
WORLD,,1981.0,Male,25-29,186061.843,25
WORLD,,1982.0,Male,25-29,190536.628,25
WORLD,,1983.0,Male,25-29,194477.8715,25
WORLD,,1984.0,Male,25-29,196682.682,25
WORLD,,1985.0,Male,25-29,197522.732,25
WORLD,,1986.0,Male,25-29,198306.4795,25
WORLD,,1987.0,Male,25-29,200829.617,25
WORLD,,1988.0,Male,25-29,207028.11,25
WORLD,,1989.0,Male,25-29,215270.4255,25
WORLD,,1990.0,Male,25-29,223513.331,25
WORLD,,1991.0,Male,25-29,231535.275,25
WORLD,,1992.0,Male,25-29,236894.35,25
WORLD,,1993.0,Male,25-29,239286.745,25
WORLD,,1994.0,Male,25-29,241822.8915,25
WORLD,,1995.0,Male,25-29,245277.8265,25
WORLD,,1996.0,Male,25-29,249024.3745,25
WORLD,,1997.0,Male,25-29,252785.917,25
WORLD,,1998.0,Male,25-29,255369.6555,25
WORLD,,1999.0,Male,25-29,256526.6775,25
WORLD,,2000.0,Male,25-29,256648.6875,25
WORLD,,2001.0,Male,25-29,256131.4095,25
WORLD,,2002.0,Male,25-29,255654.8655,25
WORLD,,2003.0,Male,25-29,255501.002,25
WORLD,,2004.0,Male,25-29,256657.8125,25
WORLD,,2005.0,Male,25-29,259740.7145,25
WORLD,,2006.0,Male,25-29,264388.057,25
WORLD,,2007.0,Male,25-29,270473.365,25
WORLD,,2008.0,Male,25-29,276715.6015,25
WORLD,,2009.0,Male,25-29,281978.5195,25
WORLD,,2010.0,Male,25-29,286802.121,25
WORLD,,2011.0,Male,25-29,291638.428,25
WORLD,,2012.0,Male,25-29,296483.162,25
WORLD,,2013.0,Male,25-29,301304.4735,25
WORLD,,2014.0,Male,25-29,306168.8745,25
WORLD,,2015.0,Male,25-29,310746.3365,25
WORLD,,2016.0,Male,25-29,313304.8795,25
WORLD,,2017.0,Male,25-29,313006.9385,25
WORLD,,2018.0,Male,25-29,311613.9745,25
WORLD,,2019.0,Male,25-29,309702.8325,25
WORLD,,2020.0,Male,25-29,306985.148,25
WORLD,,2021.0,Male,25-29,304920.1675,25
WORLD,,1950.0,Female,25-29,97667.088,25
WORLD,,1951.0,Female,25-29,99505.513,25
WORLD,,1952.0,Female,25-29,101401.3165,25
WORLD,,1953.0,Female,25-29,103227.549,25
WORLD,,1954.0,Female,25-29,104782.6235,25
WORLD,,1955.0,Female,25-29,106233.862,25
WORLD,,1956.0,Female,25-29,107426.5555,25
WORLD,,1957.0,Female,25-29,108292.811,25
WORLD,,1958.0,Female,25-29,109139.6285,25
WORLD,,1959.0,Female,25-29,110079.9675,25
WORLD,,1960.0,Female,25-29,111038.5065,25
WORLD,,1961.0,Female,25-29,112455.5255,25
WORLD,,1962.0,Female,25-29,114264.147,25
WORLD,,1963.0,Female,25-29,116067.3865,25
WORLD,,1964.0,Female,25-29,117701.1205,25
WORLD,,1965.0,Female,25-29,119017.21,25
WORLD,,1966.0,Female,25-29,120018.78,25
WORLD,,1967.0,Female,25-29,120489.282,25
WORLD,,1968.0,Female,25-29,120610.881,25
WORLD,,1969.0,Female,25-29,120972.0265,25
WORLD,,1970.0,Female,25-29,121719.172,25
WORLD,,1971.0,Female,25-29,123605.3095,25
WORLD,,1972.0,Female,25-29,127446.235,25
WORLD,,1973.0,Female,25-29,132641.807,25
WORLD,,1974.0,Female,25-29,138640.259,25
WORLD,,1975.0,Female,25-29,145531.329,25
WORLD,,1976.0,Female,25-29,152323.2845,25
WORLD,,1977.0,Female,25-29,158586.4975,25
WORLD,,1978.0,Female,25-29,164655.0185,25
WORLD,,1979.0,Female,25-29,170491.367,25
WORLD,,1980.0,Female,25-29,176094.7125,25
WORLD,,1981.0,Female,25-29,180937.0965,25
WORLD,,1982.0,Female,25-29,185265.0375,25
WORLD,,1983.0,Female,25-29,189065.3065,25
WORLD,,1984.0,Female,25-29,191202.9115,25
WORLD,,1985.0,Female,25-29,192081.8725,25
WORLD,,1986.0,Female,25-29,192898.674,25
WORLD,,1987.0,Female,25-29,195328.595,25
WORLD,,1988.0,Female,25-29,201314.519,25
WORLD,,1989.0,Female,25-29,209249.751,25
WORLD,,1990.0,Female,25-29,217167.554,25
WORLD,,1991.0,Female,25-29,224855.189,25
WORLD,,1992.0,Female,25-29,229957.624,25
WORLD,,1993.0,Female,25-29,232189.009,25
WORLD,,1994.0,Female,25-29,234538.854,25
WORLD,,1995.0,Female,25-29,237789.141,25
WORLD,,1996.0,Female,25-29,241354.991,25
WORLD,,1997.0,Female,25-29,244935,25
WORLD,,1998.0,Female,25-29,247359.75,25
WORLD,,1999.0,Female,25-29,248382.3325,25
WORLD,,2000.0,Female,25-29,248340.7995,25
WORLD,,2001.0,Female,25-29,247633.948,25
WORLD,,2002.0,Female,25-29,246969.0225,25
WORLD,,2003.0,Female,25-29,246630.0115,25
WORLD,,2004.0,Female,25-29,247583.6525,25
WORLD,,2005.0,Female,25-29,250412.2345,25
WORLD,,2006.0,Female,25-29,254702.714,25
WORLD,,2007.0,Female,25-29,260271.8535,25
WORLD,,2008.0,Female,25-29,265958.8835,25
WORLD,,2009.0,Female,25-29,270781.898,25
WORLD,,2010.0,Female,25-29,275320.0465,25
WORLD,,2011.0,Female,25-29,279840.5105,25
WORLD,,2012.0,Female,25-29,284180.434,25
WORLD,,2013.0,Female,25-29,288414.844,25
WORLD,,2014.0,Female,25-29,292635.121,25
WORLD,,2015.0,Female,25-29,296514.7565,25
WORLD,,2016.0,Female,25-29,298536.405,25
WORLD,,2017.0,Female,25-29,297956.774,25
WORLD,,2018.0,Female,25-29,296331.1205,25
WORLD,,2019.0,Female,25-29,294153.0385,25
WORLD,,2020.0,Female,25-29,291226.9705,25
WORLD,,2021.0,Female,25-29,288911.646,25
WORLD,,1950.0,Male,30-34,81001.88,30
WORLD,,1951.0,Male,30-34,82712.65,30
WORLD,,1952.0,Male,30-34,84911.88,30
WORLD,,1953.0,Male,30-34,87723.2075,30
WORLD,,1954.0,Male,30-34,90637.0195,30
WORLD,,1955.0,Male,30-34,93052.4715,30
WORLD,,1956.0,Male,30-34,95374.261,30
WORLD,,1957.0,Male,30-34,98029.6805,30
WORLD,,1958.0,Male,30-34,100748.425,30
WORLD,,1959.0,Male,30-34,103248.255,30
WORLD,,1960.0,Male,30-34,105621.1935,30
WORLD,,1961.0,Male,30-34,107573.6395,30
WORLD,,1962.0,Male,30-34,108999.66,30
WORLD,,1963.0,Male,30-34,110136.619,30
WORLD,,1964.0,Male,30-34,111065.383,30
WORLD,,1965.0,Male,30-34,111953.569,30
WORLD,,1966.0,Male,30-34,113315.2995,30
WORLD,,1967.0,Male,30-34,115218.002,30
WORLD,,1968.0,Male,30-34,117138.3795,30
WORLD,,1969.0,Male,30-34,118862.8905,30
WORLD,,1970.0,Male,30-34,120373.7425,30
WORLD,,1971.0,Male,30-34,121451.9005,30
WORLD,,1972.0,Male,30-34,121895.378,30
WORLD,,1973.0,Male,30-34,122055.2615,30
WORLD,,1974.0,Male,30-34,122526.012,30
WORLD,,1975.0,Male,30-34,123298.8685,30
WORLD,,1976.0,Male,30-34,125211.944,30
WORLD,,1977.0,Male,30-34,129225.8195,30
WORLD,,1978.0,Male,30-34,134531.7375,30
WORLD,,1979.0,Male,30-34,140672.4935,30
WORLD,,1980.0,Male,30-34,147801.8865,30
WORLD,,1981.0,Male,30-34,154816.9085,30
WORLD,,1982.0,Male,30-34,161230.5445,30
WORLD,,1983.0,Male,30-34,167339.2635,30
WORLD,,1984.0,Male,30-34,173103.4075,30
WORLD,,1985.0,Male,30-34,178605.1145,30
WORLD,,1986.0,Male,30-34,183432.2035,30
WORLD,,1987.0,Male,30-34,187818.671,30
WORLD,,1988.0,Male,30-34,191722.9665,30
WORLD,,1989.0,Male,30-34,193965.691,30
WORLD,,1990.0,Male,30-34,195001.1085,30
WORLD,,1991.0,Male,30-34,196000.213,30
WORLD,,1992.0,Male,30-34,198540.757,30
WORLD,,1993.0,Male,30-34,204605.809,30
WORLD,,1994.0,Male,30-34,212698.516,30
WORLD,,1995.0,Male,30-34,220689.8765,30
WORLD,,1996.0,Male,30-34,228365.209,30
WORLD,,1997.0,Male,30-34,233527.591,30
WORLD,,1998.0,Male,30-34,235887.883,30
WORLD,,1999.0,Male,30-34,238340.8105,30
WORLD,,2000.0,Male,30-34,241761.7585,30
WORLD,,2001.0,Male,30-34,245629.2485,30
WORLD,,2002.0,Male,30-34,249483.8535,30
WORLD,,2003.0,Male,30-34,252111.4305,30
WORLD,,2004.0,Male,30-34,253322.4845,30
WORLD,,2005.0,Male,30-34,253441.6045,30
WORLD,,2006.0,Male,30-34,252930.572,30
WORLD,,2007.0,Male,30-34,252621.7545,30
WORLD,,2008.0,Male,30-34,252659.2235,30
WORLD,,2009.0,Male,30-34,253966.9275,30
WORLD,,2010.0,Male,30-34,257107.355,30
WORLD,,2011.0,Male,30-34,261601.337,30
WORLD,,2012.0,Male,30-34,267413.5135,30
WORLD,,2013.0,Male,30-34,273388.4895,30
WORLD,,2014.0,Male,30-34,278405.5465,30
WORLD,,2015.0,Male,30-34,283070.531,30
WORLD,,2016.0,Male,30-34,287859.0755,30
WORLD,,2017.0,Male,30-34,292706.23,30
WORLD,,2018.0,Male,30-34,297603.619,30
WORLD,,2019.0,Male,30-34,302565.2045,30
WORLD,,2020.0,Male,30-34,307163.7225,30
WORLD,,2021.0,Male,30-34,309669.0155,30
WORLD,,1950.0,Female,30-34,82240.641,30
WORLD,,1951.0,Female,30-34,84135.464,30
WORLD,,1952.0,Female,30-34,86593.61,30
WORLD,,1953.0,Female,30-34,89662.966,30
WORLD,,1954.0,Female,30-34,92668.5625,30
WORLD,,1955.0,Female,30-34,94884.2905,30
WORLD,,1956.0,Female,30-34,96730.8135,30
WORLD,,1957.0,Female,30-34,98682.9525,30
WORLD,,1958.0,Female,30-34,100505.043,30
WORLD,,1959.0,Female,30-34,101997.0075,30
WORLD,,1960.0,Female,30-34,103409.174,30
WORLD,,1961.0,Female,30-34,104586.928,30
WORLD,,1962.0,Female,30-34,105618.6085,30
WORLD,,1963.0,Female,30-34,106561.4385,30
WORLD,,1964.0,Female,30-34,107401.6485,30
WORLD,,1965.0,Female,30-34,108443.293,30
WORLD,,1966.0,Female,30-34,109930.2905,30
WORLD,,1967.0,Female,30-34,111752.596,30
WORLD,,1968.0,Female,30-34,113566.138,30
WORLD,,1969.0,Female,30-34,115222.167,30
WORLD,,1970.0,Female,30-34,116563.314,30
WORLD,,1971.0,Female,30-34,117573.96,30
WORLD,,1972.0,Female,30-34,118069.5405,30
WORLD,,1973.0,Female,30-34,118227.568,30
WORLD,,1974.0,Female,30-34,118640.7,30
WORLD,,1975.0,Female,30-34,119416.0815,30
WORLD,,1976.0,Female,30-34,121320.637,30
WORLD,,1977.0,Female,30-34,125230.749,30
WORLD,,1978.0,Female,30-34,130519.8445,30
WORLD,,1979.0,Female,30-34,136626.583,30
WORLD,,1980.0,Female,30-34,143641.041,30
WORLD,,1981.0,Female,30-34,150585.351,30
WORLD,,1982.0,Female,30-34,156984.238,30
WORLD,,1983.0,Female,30-34,163107.654,30
WORLD,,1984.0,Female,30-34,168939.4185,30
WORLD,,1985.0,Female,30-34,174485.494,30
WORLD,,1986.0,Female,30-34,179238.486,30
WORLD,,1987.0,Female,30-34,183452.035,30
WORLD,,1988.0,Female,30-34,187156.256,30
WORLD,,1989.0,Female,30-34,189279.5755,30
WORLD,,1990.0,Female,30-34,190241.8445,30
WORLD,,1991.0,Female,30-34,191181.18,30
WORLD,,1992.0,Female,30-34,193655.065,30
WORLD,,1993.0,Female,30-34,199591.755,30
WORLD,,1994.0,Female,30-34,207499.219,30
WORLD,,1995.0,Female,30-34,215276.1235,30
WORLD,,1996.0,Female,30-34,222709.31,30
WORLD,,1997.0,Female,30-34,227692.328,30
WORLD,,1998.0,Female,30-34,229925.4235,30
WORLD,,1999.0,Female,30-34,232198.915,30
WORLD,,2000.0,Female,30-34,235353.584,30
WORLD,,2001.0,Female,30-34,238938.487,30
WORLD,,2002.0,Female,30-34,242524.223,30
WORLD,,2003.0,Female,30-34,244899.213,30
WORLD,,2004.0,Female,30-34,245880.2195,30
WORLD,,2005.0,Female,30-34,245777.7865,30
WORLD,,2006.0,Female,30-34,245016.628,30
WORLD,,2007.0,Female,30-34,244399.8475,30
WORLD,,2008.0,Female,30-34,244128.5975,30
WORLD,,2009.0,Female,30-34,245112.823,30
WORLD,,2010.0,Female,30-34,247955.203,30
WORLD,,2011.0,Female,30-34,252191.7095,30
WORLD,,2012.0,Female,30-34,257686.4125,30
WORLD,,2013.0,Female,30-34,263337.497,30
WORLD,,2014.0,Female,30-34,268071.586,30
WORLD,,2015.0,Female,30-34,272470.702,30
WORLD,,2016.0,Female,30-34,277005.1345,30
WORLD,,2017.0,Female,30-34,281520.2975,30
WORLD,,2018.0,Female,30-34,285966.211,30
WORLD,,2019.0,Female,30-34,290420.7395,30
WORLD,,2020.0,Female,30-34,294489.245,30
WORLD,,2021.0,Female,30-34,296543.78,30
WORLD,,1950.0,Male,35-39,78455.755,35
WORLD,,1951.0,Male,35-39,78426.686,35
WORLD,,1952.0,Male,35-39,78046.8765,35
WORLD,,1953.0,Male,35-39,77428.8775,35
WORLD,,1954.0,Male,35-39,77201.2175,35
WORLD,,1955.0,Male,35-39,78139.964,35
WORLD,,1956.0,Male,35-39,79992.0055,35
WORLD,,1957.0,Male,35-39,82257.7485,35
WORLD,,1958.0,Male,35-39,85036.6855,35
WORLD,,1959.0,Male,35-39,87833.9805,35
WORLD,,1960.0,Male,35-39,90083.765,35
WORLD,,1961.0,Male,35-39,92318.488,35
WORLD,,1962.0,Male,35-39,94956.0405,35
WORLD,,1963.0,Male,35-39,97667.236,35
WORLD,,1964.0,Male,35-39,100238.864,35
WORLD,,1965.0,Male,35-39,102707.1335,35
WORLD,,1966.0,Male,35-39,104712.572,35
WORLD,,1967.0,Male,35-39,106109.732,35
WORLD,,1968.0,Male,35-39,107175.8155,35
WORLD,,1969.0,Male,35-39,108031.3785,35
WORLD,,1970.0,Male,35-39,108886.0545,35
WORLD,,1971.0,Male,35-39,110283.6605,35
WORLD,,1972.0,Male,35-39,112244.6625,35
WORLD,,1973.0,Male,35-39,114236.353,35
WORLD,,1974.0,Male,35-39,116020.2425,35
WORLD,,1975.0,Male,35-39,117576.33,35
WORLD,,1976.0,Male,35-39,118693.9675,35
WORLD,,1977.0,Male,35-39,119161.6285,35
WORLD,,1978.0,Male,35-39,119328.444,35
WORLD,,1979.0,Male,35-39,119800.7115,35
WORLD,,1980.0,Male,35-39,120621.527,35
WORLD,,1981.0,Male,35-39,122615.0685,35
WORLD,,1982.0,Male,35-39,126603.703,35
WORLD,,1983.0,Male,35-39,131822.292,35
WORLD,,1984.0,Male,35-39,137899.4,35
WORLD,,1985.0,Male,35-39,144926.391,35
WORLD,,1986.0,Male,35-39,151837.8015,35
WORLD,,1987.0,Male,35-39,158254.2065,35
WORLD,,1988.0,Male,35-39,164412.744,35
WORLD,,1989.0,Male,35-39,170213.1375,35
WORLD,,1990.0,Male,35-39,175789.4815,35
WORLD,,1991.0,Male,35-39,180683.805,35
WORLD,,1992.0,Male,35-39,185063.107,35
WORLD,,1993.0,Male,35-39,188891.695,35
WORLD,,1994.0,Male,35-39,191056.893,35
WORLD,,1995.0,Male,35-39,191953.24,35
WORLD,,1996.0,Male,35-39,192668.737,35
WORLD,,1997.0,Male,35-39,194968.594,35
WORLD,,1998.0,Male,35-39,200945.3925,35
WORLD,,1999.0,Male,35-39,208965.8105,35
WORLD,,2000.0,Male,35-39,216878.0245,35
WORLD,,2001.0,Male,35-39,224541.1965,35
WORLD,,2002.0,Male,35-39,229715.917,35
WORLD,,2003.0,Male,35-39,232086.028,35
WORLD,,2004.0,Male,35-39,234564.084,35
WORLD,,2005.0,Male,35-39,237955.0095,35
WORLD,,2006.0,Male,35-39,241766.7685,35
WORLD,,2007.0,Male,35-39,245634.019,35
WORLD,,2008.0,Male,35-39,248285.311,35
WORLD,,2009.0,Male,35-39,249543.432,35
WORLD,,2010.0,Male,35-39,249754.0995,35
WORLD,,2011.0,Male,35-39,249318.6955,35
WORLD,,2012.0,Male,35-39,249031.2675,35
WORLD,,2013.0,Male,35-39,249039.148,35
WORLD,,2014.0,Male,35-39,250253.109,35
WORLD,,2015.0,Male,35-39,253325.586,35
WORLD,,2016.0,Male,35-39,257826.237,35
WORLD,,2017.0,Male,35-39,263634.9005,35
WORLD,,2018.0,Male,35-39,269635.5815,35
WORLD,,2019.0,Male,35-39,274724.378,35
WORLD,,2020.0,Male,35-39,279421.7905,35
WORLD,,2021.0,Male,35-39,284144.3275,35
WORLD,,1950.0,Female,35-39,80666.408,35
WORLD,,1951.0,Female,35-39,80620.9465,35
WORLD,,1952.0,Female,35-39,80063.3755,35
WORLD,,1953.0,Female,35-39,79170.6715,35
WORLD,,1954.0,Female,35-39,78708.101,35
WORLD,,1955.0,Female,35-39,79589.313,35
WORLD,,1956.0,Female,35-39,81553.378,35
WORLD,,1957.0,Female,35-39,84043.702,35
WORLD,,1958.0,Female,35-39,86996.8435,35
WORLD,,1959.0,Female,35-39,89909.5885,35
WORLD,,1960.0,Female,35-39,92158.9255,35
WORLD,,1961.0,Female,35-39,94118.36,35
WORLD,,1962.0,Female,35-39,96072.0365,35
WORLD,,1963.0,Female,35-39,97792.2025,35
WORLD,,1964.0,Female,35-39,99315.238,35
