id,name,picture_url,neighbourhood_cleansed,latitude,longitude,room_type,price,number_of_reviews,review_scores_rating
1.17E+18,Cosy Chic in Chelsea by Veeve,https://a0.muscache.com/pictures/prohost-api/Hosting-1168816200816009926/original/c2553642-3fd1-4dba-bd4a-1e6da01d146e.jpeg,Kensington and Chelsea,51.4829878,-0.1775909,Entire home/apt,180,1,5
1.17E+18,Victorian Charm in West London,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2OTQ4MTgxMTg4MjMyNDIzNQ%3D%3D/original/257d346e-36f4-43f7-9a63-6f334203f345.jpeg,Hammersmith and Fulham,51.49822,-0.22849,Entire home/apt,147,2,5
1.17E+18,One-of-a-kind Chic 1 BR flat near Hyde Park,https://a0.muscache.com/pictures/miso/Hosting-897682184040007428/original/07003cd3-cb19-4de3-b3c6-f67af2f9da0a.jpeg,Westminster,51.51534,-0.17942,Entire home/apt,142,4,4.5
1.17E+18,"Modern Double Ensuite Room in Battersea, London",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2ODg4NzQ4OTk5NzM2MDYzOA%3D%3D/original/6847dea7-4edc-47a3-b309-74c74f3361a2.jpeg,Wandsworth,51.4774504,-0.1685674,Private room,81,15,4.27
1.17E+18,Elegant 1 bed flat - 30 secs from Hampstead Heath,https://a0.muscache.com/pictures/hosting/Hosting-1168900406407866861/original/8e4d2e47-62b6-476f-8c70-60c936e86fe7.jpeg,Camden,51.55657613,-0.161980949,Entire home/apt,170,14,4.86
1.17E+18,Modern Studio Apartment 20’ from Central London,https://a0.muscache.com/pictures/hosting/Hosting-1169574173262133135/original/078afa5e-98a4-4b87-82df-b76582d9b5c0.jpeg,Ealing,51.53287,-0.3155,Private room,56,11,4.82
1.17E+18,Theatro Tower,https://a0.muscache.com/pictures/hosting/Hosting-1169657736815259073/original/64a084db-2297-41df-83c1-6115759516fd.jpeg,Greenwich,51.47977653,-0.022866492,Entire home/apt,140,1,5
1.17E+18,Cosy room by Finsbury Park,https://a0.muscache.com/pictures/hosting/Hosting-1169707180044866296/original/ed2747e4-befb-43b9-b95e-3e2cd27a6032.jpeg,Haringey,51.57519,-0.10444,Private room,46,15,4.87
1.17E+18,Brixton Windmill Flat .,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2OTAwMDEzMjMyMDU1MDk4OA%3D%3D/original/5d01410f-3366-42fe-bdcc-585eb949ee94.jpeg,Lambeth,51.45241312,-0.118816528,Private room,60,1,3
1.17E+18,Cozy and Comfortable Studio,https://a0.muscache.com/pictures/hosting/Hosting-1169865926585463006/original/a6b75d23-b71f-49a2-a203-41c72b2bfcb0.jpeg,Kingston upon Thames,51.40286,-0.3044,Entire home/apt,95,2,4.5
1.17E+18,One bedroom flat in Wandsworth.,https://a0.muscache.com/pictures/miso/Hosting-1170303894750122680/original/aea10ad3-4996-4349-b60f-6018f919bed7.jpeg,Wandsworth,51.43842905,-0.149897061,Entire home/apt,88,2,5
1.17E+18,Private En-suite Room +Garden+24 hrs Self check in,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MDMwOTIyNDg3ODcxODQwMg%3D%3D/original/0b588045-a034-4e78-bd1d-b621d3cb84aa.jpeg,Bexley,51.51124602,0.132469238,Private room,49,5,4.8
1.17E+18,"Charming 1-Bed Studio annex, parking+kitchen+Wi-Fi",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MDA4Nzk0OTM3MzAxMTA0Nw%3D%3D/original/cca50d6f-2e61-4f9b-9dea-95b84257dd4e.jpeg,Richmond upon Thames,51.428495,-0.351818,Entire home/apt,70,4,4.5
1.17E+18,"Double room near Notting Hill Gate, Holland Park",https://a0.muscache.com/pictures/hosting/Hosting-1170163144550740101/original/024380b6-2a06-4fc7-8801-98c1f60957f2.jpeg,Hammersmith and Fulham,51.50347041,-0.219063051,Private room,76,15,4.93
1.17E+18,Spacious Double Bedroom,https://a0.muscache.com/pictures/hosting/Hosting-1170314060010050900/original/9548a693-a389-448b-a766-01cbc466fc6d.jpeg,Wandsworth,51.43700671,-0.149128882,Private room,89,3,5
1.17E+18,Kingsize Room & Bathroom Period Home Fab Location,https://a0.muscache.com/pictures/hosting/Hosting-1170204202211020772/original/2cfb9af7-bbbc-4a3b-9c9b-bbfc00eb6f9b.jpeg,Wandsworth,51.4596511,-0.21648063,Private room,125,4,4.75
1.17E+18,Modern Rooms in Heart of the City,https://a0.muscache.com/pictures/hosting/Hosting-1170345096016010873/original/9bfd25f3-a6e2-49e6-b7d8-5cd41c9027f2.jpeg,Tower Hamlets,51.5140288,-0.064825241,Private room,32,1,2
1.17E+18,Plumstead one bed studio flat,https://a0.muscache.com/pictures/miso/Hosting-1170360448612110575/original/6674c5af-985d-4873-85a9-99ccddadbf3a.jpeg,Greenwich,51.48514867,0.082461537,Entire home/apt,72,3,5
1.17E+18,1 bedroom studio central London,https://a0.muscache.com/pictures/hosting/Hosting-1170365062468950189/original/b00b6371-f4be-4448-8cbd-59f823ac602c.jpeg,Westminster,51.51985839,-0.168103921,Entire home/apt,88,6,3
1.17E+18,Jungalow En-suite in Hip London,https://a0.muscache.com/pictures/hosting/Hosting-1170234194393060424/original/8a0dddc8-6927-42f0-9a9e-1779efe0d5b0.jpeg,Hackney,51.53198375,-0.07113823,Private room,77,2,5
1.17E+18,Spacious studio Suite in Chelsea,https://a0.muscache.com/pictures/miso/Hosting-1170421946205937021/original/62ff6924-6eb0-4c36-b67c-696cb32d0e50.jpeg,Kensington and Chelsea,51.4843649,-0.18648129,Entire home/apt,108,4,4.5
1.17E+18,Small Studio in Central London,https://a0.muscache.com/pictures/prohost-api/Hosting-1170436345253330839/original/a6d7e315-ff06-4a61-89b5-3d6f1a6e7845.jpeg,Lambeth,51.47792631,-0.11795572,Entire home/apt,96,15,5
1.17E+18,Ensuite Room in Prime Location,https://a0.muscache.com/pictures/miso/Hosting-1170439428045624998/original/6c5e133c-734b-4ced-bde7-547ca544bb40.jpeg,Redbridge,51.57827,0.04852,Private room,49,7,4.43
1.17E+18,Putney Loft & Ensuite,https://a0.muscache.com/pictures/hosting/Hosting-1170444856365215947/original/efbfa180-3b8d-4dd4-bcb7-5ba38d50470e.jpeg,Wandsworth,51.46944133,-0.225719578,Private room,85,1,5
1.17E+18,Studio with living room/work-desk +Self check-in,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MDQ0NjMxNjIxMjMyNTYzNg%3D%3D/original/2133641c-56b1-4ce3-9878-ac6ee0930221.jpeg,Bexley,51.50954398,0.130454202,Private room,42,1,5
1.17E+18,Tamanzi Taggs-floating home on idyllic island,https://a0.muscache.com/pictures/miso/Hosting-1170456650516706619/original/e7be2b0e-512c-4a5b-a695-126e3c826842.jpeg,Richmond upon Thames,51.40949656,-0.35340786,Entire home/apt,261,11,5
1.17E+18,Garden view room  @ groundfloor+TV (Self Check-In),https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MDQ4ODI4NDk1NTA4NjEwOQ%3D%3D/original/c54c46ad-9b3b-41ef-88aa-ee57f96b7314.jpeg,Bexley,51.51142621,0.132502913,Private room,47,1,3
1.17E+18,Delightful West Hampstead appt,https://a0.muscache.com/pictures/hosting/Hosting-1171051083747664107/original/539f4c33-87a9-4359-8b52-6c09a0baf0e0.jpeg,Camden,51.54990823,-0.206176433,Entire home/apt,114,5,5
1.17E+18,Cosy room in quaint cottage,https://a0.muscache.com/pictures/da57fe89-0799-4c8d-905e-fb4d9d5286fa.jpg,Hounslow,51.4689424,-0.3240368,Private room,70,1,5
1.17E+18,Primavera,https://a0.muscache.com/pictures/hosting/Hosting-1170705561843680029/original/81337b34-ae59-4f1d-9754-2e192093d36a.jpeg,Hackney,51.56938209,-0.08939936,Private room,70,6,4.83
1.17E+18,Studio near London Victoria,https://a0.muscache.com/pictures/hosting/Hosting-1171079093141882229/original/d3904f42-fdf2-4196-a26e-17be0690f2dc.jpeg,Lambeth,51.47846653,-0.119803694,Entire home/apt,88,20,4.8
1.17E+18,Studio Near Big Ben,https://a0.muscache.com/pictures/hosting/Hosting-1171079093804910715/original/eb033b54-2cfd-4071-ab0d-0b0641a86813.jpeg,Lambeth,51.47776,-0.11914,Entire home/apt,101,26,4.62
1.17E+18,Studio Near London Eye,https://a0.muscache.com/pictures/prohost-api/Hosting-1171079095569372114/original/93a386a5-bbf7-4fef-b220-50fc91f4c164.jpeg,Lambeth,51.47995629,-0.118480371,Entire home/apt,96,9,4.89
1.17E+18,Brixton Hill Court Retreat | Cozy & Modern,https://a0.muscache.com/pictures/hosting/Hosting-1171085648311080719/original/af767ec4-bb00-4cc6-b7b0-66ec164d8c34.jpeg,Lambeth,51.457161,-0.11862,Private room,65,6,5
1.17E+18,Cosy flat with roof terrace,https://a0.muscache.com/pictures/hosting/Hosting-1170768699622027356/original/792cff00-ff70-47c4-ad7c-068a8db33b17.jpeg,Islington,51.54083721,-0.116532125,Entire home/apt,155,6,5
1.17E+18,Private Room in Elegant Duplex,https://a0.muscache.com/pictures/miso/Hosting-1171110611593201127/original/e893d99f-3511-456b-9327-f5645434f3b3.jpeg,Kensington and Chelsea,51.50120982,-0.195170736,Private room,108,1,5
1.17E+18,Room in the heart of London.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MTExNTkzMTI4OTE0NjMwMA%3D%3D/original/fe1198c1-159e-4bc2-ab15-82ec281d62ce.jpeg,Westminster,51.4936842,-0.1299718,Private room,55,28,4.82
1.17E+18,"Double en-suite, 5 mins from London Bridge",https://a0.muscache.com/pictures/hosting/Hosting-1171118284129974299/original/87c38232-f583-4262-81d1-4f8d22280416.jpeg,Lewisham,51.47955878,-0.033146739,Private room,75,1,5
1.17E+18,Luxurious 1-Bed Apartment in London,https://a0.muscache.com/pictures/prohost-api/Hosting-1170835475243602968/original/a2eeccbd-0c33-4a87-b6f7-9a8fa9f52f9b.jpeg,Ealing,51.52310593,-0.260983512,Entire home/apt,189,1,5
1.17E+18,Luxury Designer Flat in Putney by UnderTheDoormat,https://a0.muscache.com/pictures/prohost-api/Hosting-1170838056931711320/original/0f3a5237-8c3f-4325-9cf5-37908d990c32.jpeg,Wandsworth,51.45186113,-0.221072437,Entire home/apt,153,3,5
1.17E+18,Cosy one bedroom flat,https://a0.muscache.com/pictures/hosting/Hosting-1171134564293962653/original/f77d0a14-1746-426f-9eac-a6ccf1298236.jpeg,Tower Hamlets,51.4981376,-0.0211551,Entire home/apt,134,4,5
1.17E+18,Rowan Crescent's Luxury Stay-In4,https://a0.muscache.com/pictures/miso/Hosting-1170842523311212594/original/29d4db3c-fc22-4c91-a005-87bf87a312f2.jpeg,Merton,51.4103078,-0.1423429,Private room,43,1,5
1.17E+18,Double Room in Syon Lane,https://a0.muscache.com/pictures/miso/Hosting-1170872581823841013/original/1e7e88e2-e85f-4811-85fc-05d4c85b19d1.jpeg,Hounslow,51.47581904,-0.324165534,Private room,51,6,5
1.17E+18,Modern 1-bed with Panoramic View In Central London,https://a0.muscache.com/pictures/miso/Hosting-1170905076848075164/original/24a0bb46-00dd-42be-906c-c4a4484954a6.jpeg,Greenwich,51.4906031,0.0055952,Entire home/apt,105,6,4.67
1.17E+18,Beautiful 1 bedroom flat in Oval,https://a0.muscache.com/pictures/hosting/Hosting-1171172405575071148/original/c0e8b166-71d4-4031-8f08-4a147c5c0d34.jpeg,Lambeth,51.47765169,-0.112208538,Entire home/apt,156,1,5
1.17E+18,ensuite bathroom with river Thames views,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MTQzNzQ0MzIzNTAyNTcxNQ%3D%3D/original/c7e994de-41b6-4062-9421-7dc2fdd0301e.jpeg,Tower Hamlets,51.50031,-0.01666,Private room,135,2,5
1.17E+18,Double room in Tooting Broadway,https://a0.muscache.com/pictures/miso/Hosting-1171439393071504928/original/8d21fa54-d9c0-4bc3-a6c1-c6a6081fde4b.jpeg,Wandsworth,51.42522768,-0.168238559,Private room,57,3,5
1.17E+18,small cute Studio flat in London,https://a0.muscache.com/pictures/miso/Hosting-1171488872400304022/original/180d67aa-1951-4377-92eb-f8e2df00e04a.jpeg,Barnet,51.55712216,-0.213030116,Entire home/apt,70,1,4
1.17E+18,Cosy 1 bed flat - 5 min to Whitechapel station,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MTQ5Mzg0MzIwMDk3NDI0MA%3D%3D/original/c2516d25-e1a4-4e76-9083-3bafa6c36f8d.jpeg,Tower Hamlets,51.51790165,-0.062797812,Entire home/apt,97,6,4.33
1.17E+18,Room in a spacious townhouse,https://a0.muscache.com/pictures/miso/Hosting-1170954228419877220/original/601c0d5c-3d33-4109-bd3f-a003f86ff5fe.jpeg,Islington,51.54236,-0.09286,Private room,70,3,5
1.17E+18,Beautiful Large bedroom Super King ( 2 guests) RM2,https://a0.muscache.com/pictures/hosting/Hosting-1171510156656455755/original/f4741044-ac2d-4c54-bbb6-15a476492e8a.jpeg,Hounslow,51.4937483,-0.3199835,Private room,66,11,4.82
1.17E+18,Budget Studio for 2 Near Harrods,https://a0.muscache.com/pictures/miso/Hosting-1171510284599501683/original/7ec4d4e0-93b4-4da0-b455-9555ebe80fa7.jpeg,Kensington and Chelsea,51.49719,-0.16417,Entire home/apt,97,3,5
1.17E+18,Amazing+Cozy+ Chic+ Value+Central London 1 Bed : ),https://a0.muscache.com/pictures/hosting/Hosting-1171513118568242032/original/7de3961e-642c-44a2-8059-a9ad54564fa0.jpeg,Southwark,51.50301878,-0.050071813,Entire home/apt,112,1,5
1.17E+18,Snooze & Stay in a cosy double bedroom,https://a0.muscache.com/pictures/miso/Hosting-1171625592435673597/original/d34496d7-cd1a-427d-b936-31c911462ac6.jpeg,Greenwich,51.49434006,0.048596745,Private room,47,1,4
1.17E+18,Nice cosy studio flat in London,https://a0.muscache.com/pictures/miso/Hosting-1171631939932861795/original/ae5e6108-17c3-47d7-931b-f7257f66ec93.jpeg,Brent,51.55277377,-0.221365298,Entire home/apt,75,2,3
1.17E+18,Vintage Cozy flat Canary Wharf,https://a0.muscache.com/pictures/hosting/Hosting-1171659528615511200/original/02971282-333c-4ebe-8202-4a79efa48951.jpeg,Tower Hamlets,51.50318216,-0.009851805,Private room,80,3,4
1.17E+18,Basic 2nd-Floor Studio Flat,https://a0.muscache.com/pictures/miso/Hosting-1171596483960808077/original/ce09c792-fa6f-4d07-8042-63842e9847a2.jpeg,Kensington and Chelsea,51.4942432,-0.1909154,Entire home/apt,110,1,3
1.17E+18,London Rooftop - Private Room,https://a0.muscache.com/pictures/miso/Hosting-1171601956866205460/original/9e97b2aa-e905-4e42-85d9-e458f6c2ba7c.jpeg,Southwark,51.49045531,-0.098280752,Private room,97,4,5
1.17E+18,Modern Studio Apartment,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MTYwNDg5MDk5OTk1NzI3MA%3D%3D/original/fd85a315-e7d4-4a1d-ad16-e66c627eda9e.jpeg,Tower Hamlets,51.50659587,-0.0608926,Entire home/apt,130,2,5
1.17E+18,Central London 1 Bedroom Apartment & Garden (A),https://a0.muscache.com/pictures/hosting/Hosting-1171713962006992407/original/d8e98e38-b29c-4821-91f0-518abc23ce25.jpeg,Lewisham,51.47417963,-0.045810986,Entire home/apt,119,19,4.89
1.17E+18,1bed Flat 3mins Wlk from Bermondsey Train Station,https://a0.muscache.com/pictures/miso/Hosting-1172397607527648563/original/425c11a7-0705-4997-8db7-eb48ba1d7bc5.jpeg,Southwark,51.48751833,-0.056946149,Entire home/apt,96,1,5
1.17E+18,Modern designers flat in the heart of Angel,https://a0.muscache.com/pictures/miso/Hosting-1171723224184159387/original/4d27bc02-406d-4ba2-8e38-d8008f86831a.jpeg,Islington,51.52978,-0.09937,Entire home/apt,190,2,5
1.17E+18,1 bed apartment in London,https://a0.muscache.com/pictures/hosting/Hosting-1171765692468373496/original/1af0687c-2148-42a6-af71-0c6bd1f4cac4.jpeg,Havering,51.58921,0.21647,Entire home/apt,100,2,4.5
1.17E+18,Studio near Bayswater station,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjQxMjk1Njk4NzUxNjgyMA%3D%3D/original/1efd3b72-bae2-460d-bdec-32cddb0bb58e.jpeg,Westminster,51.5139199,-0.1894007,Entire home/apt,97,11,4.36
1.17E+18,Pied-à-Terre near Bolton Gardens-WashMachine&Dryer,https://a0.muscache.com/pictures/hosting/Hosting-1172427861083103108/original/f22f6364-95fb-4dae-a6c1-63ca933c065e.jpeg,Kensington and Chelsea,51.49144744,-0.189851464,Entire home/apt,114,7,4.43
1.17E+18,Chic apartment beside Borough Market,https://a0.muscache.com/pictures/miso/Hosting-1172444661627048563/original/6580b41e-f214-47ce-a20a-c2158d4eeeda.jpeg,Southwark,51.50382527,-0.094060683,Entire home/apt,180,5,5
1.17E+18,Cosy 1 bed studio flat,https://a0.muscache.com/pictures/hosting/Hosting-1171853705583771514/original/6093e977-2420-4ff3-a3c3-4b7294ebcf53.jpeg,Hackney,51.55655627,-0.048651176,Entire home/apt,101,9,5
1.17E+18,Eves Perfection ensuite 1 bedroom + Dining area,https://a0.muscache.com/pictures/miso/Hosting-1171860433792161303/original/116eedc5-88eb-4fcc-ad65-5dbbd46ebad0.jpeg,Waltham Forest,51.60277,-0.03092,Private room,100,1,5
1.17E+18,Room plus,https://a0.muscache.com/pictures/hosting/Hosting-1172490341292797974/original/563e2be3-9c8a-459e-a815-96a01bb4bac1.jpeg,Southwark,51.48279,-0.053,Private room,39,2,3.5
1.17E+18,London Flat on the Thames,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjUwNjQ1MTk2MzU1MTc4MA%3D%3D/original/a4f029a1-1b60-45c1-bff7-497c6fd54193.jpeg,Tower Hamlets,51.50382,-0.06018,Entire home/apt,175,6,5
1.17E+18,Studio Flat With Private Patio in Stratford,https://a0.muscache.com/pictures/hosting/Hosting-1171875810184083779/original/3ae9920f-197d-456e-baf5-34413f30569f.jpeg,Newham,51.54611,0.00546,Entire home/apt,92,10,4.6
1.17E+18,Lovely Double Studio Paddington London D21,https://a0.muscache.com/pictures/miso/Hosting-1171879747244552780/original/ba307e52-e9d9-4609-b57b-5827a272b61b.jpeg,Westminster,51.51504958,-0.179567444,Entire home/apt,77,10,4.3
1.17E+18,Central Apartment,https://a0.muscache.com/pictures/hosting/Hosting-1171901057848504969/original/542b322e-bf18-44dd-b82b-71376ff3fb37.jpeg,Waltham Forest,51.56988906,0.012504939,Private room,50,6,4.67
1.17E+18,Gorgeous en suite room in London,https://a0.muscache.com/pictures/hosting/Hosting-1171904393860446078/original/ecd6b06e-9155-4372-88f0-71a92078cb04.jpeg,Southwark,51.49797,-0.06325,Private room,68,29,4.86
1.17E+18,Large studio flat with private WC,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MTkxMzg1MTc3MDI1MzYyMA%3D%3D/original/dec5ff8f-5924-4053-aeb5-e31a5b67e2d6.jpeg,Islington,51.55168,-0.1114,Private room,95,8,4.63
1.17E+18,Relaxing Room in Spacious House,https://a0.muscache.com/pictures/prohost-api/Hosting-879705263028751382/original/e0c3501a-0b31-4a81-a683-0dbe50c7d060.jpeg,Ealing,51.51352192,-0.258761141,Private room,44,1,5
1.17E+18,Cosy room in King's Cross,https://a0.muscache.com/pictures/miso/Hosting-1172609504509370574/original/f1f7740d-075a-4827-a203-9c5394ff5eb9.jpeg,Islington,51.53246075,-0.120120446,Private room,46,2,3.5
1.17E+18,Lovely Double Room by Thames Near ExCel O2 LCY,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjYxMDE2NDE0MjI1NjgxNw%3D%3D/original/2db5d954-c8f5-4471-9668-55b5bbcf90f5.jpeg,Newham,51.5005961,0.0366326,Private room,43,29,5
1.17E+18,Beautiful one bedroom flat,https://a0.muscache.com/pictures/hosting/Hosting-1172161474706978355/original/fb68fbe2-8aec-4a3f-b5b0-7cbae4e00819.jpeg,Kensington and Chelsea,51.4818985,-0.181742,Entire home/apt,90,2,5
1.17E+18,Bright apartment by Brick Lane!,https://a0.muscache.com/pictures/miso/Hosting-1172237798788620003/original/4ffa3039-a193-4c9d-b143-bd55637d53ce.jpeg,Tower Hamlets,51.52355247,-0.071589062,Entire home/apt,130,3,5
1.17E+18,Charming Double Bed Retreat,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjYyMDE1OTk2MDQ4NDc3OQ%3D%3D/original/1c141a9b-84b7-4fa2-a808-e2c7cbcab7fc.jpeg,Haringey,51.5949174,-0.0956624,Private room,50,3,5
1.17E+18,Stylish & Comfortable Outdoor 1Bed Flat,https://a0.muscache.com/pictures/miso/Hosting-1172243768278801960/original/3f2f4114-ae25-4f94-bdec-3613dc016d8f.jpeg,Croydon,51.33934,-0.11955,Entire home/apt,79,1,5
1.17E+18,Elegant King Bed Get Away,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjYzMDE1NjA0MTEyMDEyNQ%3D%3D/original/1e31c479-805c-4995-84ac-aff26538ca46.jpeg,Haringey,51.59578,-0.0953,Private room,60,1,5
1.17E+18,Modern & stylish 1 bedroom flat Deptford London,https://a0.muscache.com/pictures/miso/Hosting-1172635478914916052/original/16bfeaf1-ec12-4ab1-ae6e-75057f2a0105.jpeg,Lewisham,51.48517069,-0.034921743,Entire home/apt,108,4,5
1.17E+18,Luxurious 1-Bedroom Flat in Central London,https://a0.muscache.com/pictures/miso/Hosting-1172684938088231547/original/726285b8-31bb-43c5-b95b-f864619ccada.jpeg,Southwark,51.50016,-0.10181,Entire home/apt,114,12,5
1.17E+18,Decent studio flat at the edge of hyde park,https://a0.muscache.com/pictures/miso/Hosting-1172275831993597134/original/29bc016a-ae1b-48fa-9dd2-e78851564cc9.jpeg,Westminster,51.5156672,-0.1650188,Entire home/apt,108,3,4
1.17E+18,Self-contained studio & kitchen,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjMwNTc2OTE0ODYyOTE2NA%3D%3D/original/813c744e-85e1-42cb-a8ca-03767c40d3d8.jpeg,Sutton,51.35621669,-0.210231878,Entire home/apt,65,3,5
1.17E+18,NEW Flat near Richmond w parking,https://a0.muscache.com/pictures/miso/Hosting-9819775/original/9d5d97d3-cb24-4a5a-bc73-af2c46f45b02.jpeg,Richmond upon Thames,51.4642263,-0.2828344,Entire home/apt,98,1,5
1.17E+18,Central London Bright & Spacious Maisonette,https://a0.muscache.com/pictures/hosting/Hosting-1172949513575380406/original/7e0694d7-4773-42d4-a24a-2b3d4c4241da.jpeg,Camden,51.54578,-0.14523,Entire home/apt,140,1,5
1.17E+18,Modern apartment in Wimbledon,https://a0.muscache.com/pictures/hosting/Hosting-1172962561354650956/original/0f05f358-c33d-4657-91b1-7da84c31d3aa.jpeg,Wandsworth,51.44265773,-0.222981758,Entire home/apt,130,1,5
1.17E+18,Cost flat in little Venice,https://a0.muscache.com/pictures/miso/Hosting-1172343997989625678/original/18bd0f29-f90c-4238-89f5-53ed98c5c58f.jpeg,Westminster,51.5263668,-0.1782907,Private room,150,1,5
1.17E+18,Large penthouse apartment in Covent Garden,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjM1NTUwNjI2MDI4NzQ2MQ%3D%3D/original/6f04c5fd-00fd-4eea-8974-dda702533758.jpeg,Camden,51.51796861,-0.122361249,Entire home/apt,215,4,5
1.17E+18,1 bed studio apartment,https://a0.muscache.com/pictures/miso/Hosting-1172377366268118826/original/9bd2e8be-d2bf-466d-bc97-d7b15de02f26.jpeg,Southwark,51.4978252,-0.109537917,Entire home/apt,130,8,4.75
1.17E+18,The Elden - No.7 - Fairway Hosting,https://a0.muscache.com/pictures/prohost-api/Hosting-1173760092533606665/original/87c42f5c-76f5-4a15-8346-7b1ede87e3f2.jpeg,Kensington and Chelsea,51.4935061,-0.1684707,Entire home/apt,162,4,4.25
1.17E+18,Victorian Loft Studio No.6,https://a0.muscache.com/pictures/miso/Hosting-1173761532114068627/original/cb6c094b-6245-4584-9de4-e8baf028515b.jpeg,Kensington and Chelsea,51.49684531,-0.206428083,Entire home/apt,120,7,5
1.17E+18,Cosy 1-bed riverside apartment,https://a0.muscache.com/pictures/miso/Hosting-1173013128094419721/original/b2efc278-c069-4137-8abd-27c9eeeb40db.jpeg,Wandsworth,51.47954486,-0.167305661,Entire home/apt,133,1,5
1.17E+18,Bright N1 apartment,https://a0.muscache.com/pictures/miso/Hosting-1173017699828896368/original/164aeaad-c2ef-4786-857d-7a2880870049.jpeg,Islington,51.53043,-0.10889,Entire home/apt,148,7,4.71
1.17E+18,"Sleek and Stylish 1BD Apt w/ Balcony, Hammersmith",https://a0.muscache.com/pictures/miso/Hosting-1173037189153984194/original/b50714ac-0cb3-4c98-863c-92d59218235a.jpeg,Hammersmith and Fulham,51.49838154,-0.24387455,Entire home/apt,118,7,4.86
1.17E+18,Double bedroom Stamford Hill,https://a0.muscache.com/pictures/hosting/Hosting-1173800721575079227/original/8a1b340d-f413-4dae-ae1c-0f70ea1095ec.jpeg,Hackney,51.56999636,-0.071260594,Private room,41,1,5
1.17E+18,Studio in Wimbledon,https://a0.muscache.com/pictures/hosting/Hosting-1173041265531402396/original/ce1829d5-34bf-4b30-9695-3b6d42b2a445.jpeg,Merton,51.4151157,-0.2002166,Entire home/apt,105,5,4.8
1.17E+18,"“Best Location” Oxford Circus,  Private room",https://a0.muscache.com/pictures/hosting/Hosting-1173058094554808393/original/2c9b3098-d60a-41ba-a918-1f1074647440.jpeg,Westminster,51.51878,-0.14204,Private room,75,16,4.19
1.17E+18,Balvernie Grove,https://a0.muscache.com/pictures/miso/Hosting-1173068114582601574/original/d5e171e4-14bf-47ed-b3e8-05213b4f1b38.jpeg,Wandsworth,51.44829,-0.2024763,Private room,125,2,5
1.17E+18,Cozy Flat,https://a0.muscache.com/pictures/hosting/Hosting-1173069376202623489/original/d4ce2f37-43e2-4a9a-b1c1-970818b8bd36.jpeg,Lewisham,51.4469687,-0.021406788,Private room,50,1,4
1.17E+18,Bohemian Chic Apartment in Shoreditch,https://a0.muscache.com/pictures/prohost-api/Hosting-1173813582603812522/original/4faf1f4f-1018-4319-bc52-6324742d22b7.jpeg,Hackney,51.5235,-0.07815,Entire home/apt,142,7,4.57
1.17E+18,Riverside Studio,https://a0.muscache.com/pictures/hosting/Hosting-1173072659929289903/original/9bd8aa89-5037-4b77-ab31-a98b61d26751.jpeg,Wandsworth,51.46144,-0.19938,Entire home/apt,113,2,4.5
1.17E+18,Luxury studio in-room private Jacuzzi hot tub 8g,https://a0.muscache.com/pictures/hosting/Hosting-1173096560015681083/original/fcb1f3e0-0c7c-4a6c-a735-6524391e5f51.jpeg,Hackney,51.5519,-0.04863,Entire home/apt,75,5,4.8
1.17E+18,Overlooking the River Thames,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3Mzg0MjkxNDg0OTk3NDg0Mg%3D%3D/original/09cf6526-7a9a-4582-9ae8-84975eec84ee.jpeg,Hounslow,51.48418155,-0.302169667,Entire home/apt,110,2,5
